income_declared,work_expense_claim,travel_expense_claim,education_expense,other_deductions,total_deductions,deduction_income_ratio,prior_year_income_delta,prior_year_deduction_delta,refund_requested,filing_method,industry_code,num_dependents,fraud_label
117800,9320,3560,1200,4520,18600,0.1579,0.0801,-0.0374,6960,tax_agent,retail,3,0
72000,9730,2740,1960,3280,17710,0.246,0.0489,-0.0282,3880,tax_agent,education,0,0
93900,7420,3300,2140,2370,15230,0.1622,0.0544,0.0252,4510,tax_agent,finance,1,0
81400,5660,590,3800,4010,14060,0.1727,0.0435,-0.0472,6070,tax_agent,retail,0,0
33200,9190,780,1770,1600,13340,0.4018,0.0622,-0.1534,1970,tax_agent,IT,0,0
63900,9530,710,1330,1860,13430,0.2102,0.1248,0.025,6090,self,IT,0,0
31200,5490,1690,1210,890,9280,0.2974,-0.0277,-0.131,2150,self,real_estate,1,0
102000,22680,3900,400,2160,29140,0.2857,0.0558,0.2235,10450,tax_agent,construction,0,0
81400,17010,1740,10,1810,20570,0.2527,0.1507,0.0226,7230,tax_agent,healthcare,2,0
121600,11900,3860,2870,3690,22320,0.1836,-0.1215,0.1025,7000,tax_agent,hospitality,1,0
38500,18110,420,2190,1070,21790,0.566,0.1008,0.7147,4280,tax_agent,IT,2,1
76000,16200,10250,540,1660,28650,0.377,-0.0197,-0.0359,10470,tax_agent,construction,2,0
77500,21170,1050,1500,430,24150,0.3116,0.0011,-0.0064,8560,self,manufacturing,0,0
217700,38060,430,7010,5220,50720,0.233,0.1566,0.1566,27010,self,IT,2,0
64700,7240,2540,410,2500,12690,0.1961,0.2016,0.1699,6200,tax_agent,finance,1,0
53200,5620,1180,730,270,7800,0.1466,-0.1004,-0.1645,2780,self,hospitality,1,0
73300,13200,1400,3970,450,19020,0.2595,0.0896,0.2527,8430,self,IT,0,0
178600,22120,4770,9160,2640,38690,0.2166,0.0252,-0.0723,14690,tax_agent,retail,3,0
115400,12680,4300,840,1850,19670,0.1705,-0.0774,0.1542,4370,self,education,1,0
103100,16870,3770,3150,2260,26050,0.2527,0.2817,0.1656,8360,self,finance,3,0
63300,4580,400,270,170,5420,0.0856,-0.1125,0.0142,460,tax_agent,finance,3,0
63800,15010,8600,2140,1340,27090,0.4246,0.0548,0.0555,7970,self,transport,0,0
163600,25130,2240,5550,1770,34690,0.212,0.0557,-0.0679,10940,self,finance,0,0
57200,18660,7410,3210,720,30000,0.5245,0.103,-0.0294,10440,tax_agent,construction,1,0
54800,9540,5660,2290,1450,18940,0.3456,0.019,0.0175,4700,tax_agent,transport,0,0
28600,6070,1500,760,1320,9650,0.3374,0.2589,-0.1113,1930,self,construction,1,0
30600,3360,80,470,1110,5020,0.1641,0.0452,0.1354,1470,tax_agent,hospitality,1,0
134600,24900,17220,1200,3920,47240,0.351,-0.0815,-0.0977,20240,self,transport,0,0
23600,4080,880,290,650,5900,0.25,-0.0712,0.1443,1160,self,IT,3,0
174600,14710,180,1610,290,16790,0.0962,-0.004,0.2128,12420,tax_agent,finance,0,0
62600,8000,910,1630,2070,12610,0.2014,-0.0676,0.1348,5880,tax_agent,healthcare,0,0
88200,14490,2830,550,4040,21910,0.2484,0.0543,0.2866,7240,self,IT,1,0
129100,12350,3950,5440,3050,24790,0.192,-0.0569,-0.1863,7690,self,healthcare,1,0
51700,11320,1560,2630,2010,17520,0.3389,0.054,0.023,4960,tax_agent,IT,0,0
100100,13730,320,840,2740,17630,0.1761,0.0812,-0.0156,7600,tax_agent,healthcare,0,0
41000,8150,1080,2150,1230,12610,0.3076,0.0615,0.1954,2030,tax_agent,IT,1,0
50600,7290,970,860,1470,10590,0.2093,-0.0698,0.0969,3470,tax_agent,healthcare,1,0
91600,18810,6900,4680,1070,31460,0.3434,0.1037,0.095,10580,tax_agent,construction,0,0
90500,7560,1850,4050,1290,14750,0.163,0.191,0.1874,7380,tax_agent,finance,2,0
87800,22550,4970,1970,1060,30550,0.3479,0.1008,0.0399,9600,tax_agent,transport,1,0
162300,29230,3220,6700,2540,41690,0.2569,-0.0343,0.0431,14990,tax_agent,education,1,0
69000,6060,1600,930,1110,9700,0.1406,0.1185,0.1676,4840,tax_agent,finance,1,0
174400,15790,4900,9290,90,30070,0.1724,0.104,0.1446,7490,tax_agent,hospitality,1,0
74400,5590,540,1030,990,8150,0.1095,0.1642,-0.0541,3750,self,finance,3,0
100300,12280,300,3980,3070,19630,0.1957,0.1022,0.0195,3670,self,IT,4,0
107700,13300,2930,1880,3300,21410,0.1988,0.1131,0.1355,8900,self,education,0,0
54500,7870,770,960,1450,11050,0.2028,-0.0429,0.0604,1990,self,healthcare,0,0
80800,14370,2390,2820,1310,20890,0.2585,0.0918,0.1283,9190,self,healthcare,4,0
32400,7500,430,1680,1400,11010,0.3398,0.0303,0.1578,1550,self,manufacturing,1,0
76400,20950,9070,2980,1970,34970,0.4577,0.1169,0.0159,10270,self,construction,0,0
74800,7110,2120,1400,2040,12670,0.1694,-0.1065,0.0129,3110,tax_agent,healthcare,1,0
96800,12440,10,2060,1980,16490,0.1704,0.0349,0.1544,4490,tax_agent,healthcare,0,0
67300,5610,1820,1400,1160,9990,0.1484,-0.0015,-0.0376,3040,self,hospitality,1,0
192200,24000,2200,4800,5290,36290,0.1888,0.0743,-0.0667,9670,self,retail,1,0
28300,2040,100,470,790,3400,0.1201,0.0986,0.1017,1050,self,hospitality,1,0
37700,3320,900,390,350,4960,0.1316,0.0785,-0.0849,1340,tax_agent,retail,0,0
42500,2590,170,930,360,4050,0.0953,0.0813,0.1504,260,self,hospitality,2,0
70400,12750,6550,1510,2710,23520,0.3341,0.0345,-0.0357,9250,tax_agent,real_estate,0,0
46900,5040,1700,1030,1560,9330,0.1989,0.0112,0.237,3200,tax_agent,finance,1,0
37800,8640,240,1970,1490,12340,0.3265,0.106,0.0386,2570,self,manufacturing,1,0
54600,6770,2100,2040,1410,12320,0.2256,-0.0761,0.052,3430,tax_agent,manufacturing,2,0
32000,6770,3100,1900,1390,13160,0.4112,0.0639,0.108,2620,tax_agent,construction,1,0
87900,23390,3110,4600,3690,34790,0.3958,-0.0559,0.0136,13060,self,IT,0,0
85200,21290,2670,4420,2970,31350,0.368,0.2096,-0.0171,8110,self,IT,2,0
35800,2840,880,2120,80,5920,0.1654,0.0508,0.1487,810,self,hospitality,1,0
116200,18250,3860,2680,1380,26170,0.2252,0.0599,-0.2085,7230,tax_agent,IT,1,0
34600,7140,1090,1950,1080,11260,0.3254,0.1114,-0.013,1900,tax_agent,transport,0,0
53500,10340,1320,620,1750,14030,0.2622,0.0162,-0.0538,2940,tax_agent,education,2,0
81500,7430,2660,3340,3720,17150,0.2104,-0.0112,0.0656,4250,self,hospitality,0,0
74600,18730,8140,2680,3320,32870,0.4406,0.0754,0.0832,11330,self,construction,0,0
30500,6910,140,400,1430,8880,0.2911,0.2057,0.0868,1170,tax_agent,IT,2,0
92000,17320,3630,390,1880,23220,0.2524,0.1303,0.1102,5380,tax_agent,healthcare,2,0
70100,12780,4670,420,1320,19190,0.2738,0.0526,0.054,8380,tax_agent,transport,3,0
204100,17630,8160,6740,7390,39920,0.1956,0.064,0.164,19680,tax_agent,hospitality,0,0
99900,20640,1360,350,410,22760,0.2278,-0.0125,0.1181,7580,tax_agent,healthcare,0,0
161700,17560,4060,3210,5260,30090,0.1861,0.079,-0.06,14500,self,hospitality,0,0
42900,2240,950,1760,2030,6980,0.1627,0.0104,0.0924,1150,self,hospitality,1,0
30200,10500,2470,1410,490,14870,0.4924,-0.0614,-0.0111,2710,tax_agent,construction,1,0
149300,17900,140,2370,4420,24830,0.1663,0.0096,0.0662,14280,tax_agent,retail,0,0
87200,8960,880,3900,820,14560,0.167,0.0965,0.1881,2360,self,healthcare,1,0
196800,29750,3210,8900,1210,43070,0.2189,0.1172,0.0928,19930,tax_agent,healthcare,4,0
133600,10450,5280,4800,4320,24850,0.186,-0.0004,0.0591,5440,tax_agent,hospitality,4,0
129600,45740,19510,13460,5840,84550,0.6524,0.1049,0.746,34080,self,education,1,1
92500,12090,1890,3910,3010,20900,0.2259,0.0378,0.0812,9010,self,IT,1,0
45000,9990,4890,2120,0,17000,0.3778,0.0523,-0.108,4530,tax_agent,construction,2,0
41300,12450,2680,1080,880,17090,0.4138,0.0383,-0.1371,2710,self,construction,2,0
23600,5330,830,810,640,7610,0.3225,-0.1007,0.0678,1610,self,IT,3,0
54000,4810,9440,2170,1280,17700,0.3278,0.1633,0.0875,6270,self,retail,0,1
71600,18910,2310,1090,2080,24390,0.3406,0.0071,-0.1562,6440,tax_agent,real_estate,1,0
68100,15310,5580,2250,2010,25150,0.3693,0.088,-0.0234,7100,tax_agent,construction,0,0
72700,17420,2760,3040,2570,25790,0.3547,0.1624,-0.116,7450,tax_agent,IT,2,0
22300,5790,2240,380,770,9180,0.4117,-0.0006,-0.1746,1810,tax_agent,transport,2,0
80300,22170,1870,540,1100,25680,0.3198,-0.0165,0.211,8130,self,IT,0,0
166900,38310,22020,8790,990,70110,0.4201,0.0278,-0.0656,27800,self,transport,0,0
46500,9740,560,1960,320,12580,0.2705,0.1084,-0.0348,3970,self,education,0,0
32700,8420,4280,1580,1400,15680,0.4795,-0.0454,0.0011,2900,tax_agent,transport,0,0
30300,5420,950,270,80,6720,0.2218,-0.0188,0.0325,1260,self,IT,4,0
50800,5510,2020,610,650,8790,0.173,0.0182,0.0925,4160,self,hospitality,0,0
58500,9530,710,1280,870,12390,0.2118,0.1204,0.0322,5210,self,healthcare,1,0
79800,8950,2170,4700,3760,19580,0.2454,0.0668,0.1006,4120,tax_agent,healthcare,0,0
109800,13630,410,1420,5060,20520,0.1869,0.0008,0.2287,4000,self,retail,0,0
42300,5310,250,1940,40,7540,0.1783,-0.0317,0.2333,1770,tax_agent,retail,0,0
54000,13220,2030,9680,510,25440,0.4711,0.0959,-0.1121,9670,tax_agent,healthcare,0,1
29100,5670,2790,680,680,9820,0.3375,-0.1016,0.2243,1890,tax_agent,construction,0,0
98200,33790,6600,2990,4760,48140,0.4902,-0.0094,0.0494,14280,self,construction,1,0
57900,10840,3860,2770,1040,18510,0.3197,-0.0709,-0.0895,6250,self,construction,0,0
62900,15580,8060,2030,430,26100,0.4149,-0.1768,-0.2551,8620,tax_agent,construction,0,0
146900,15970,28240,8770,5870,58850,0.4006,-0.0218,-0.0167,26460,self,hospitality,0,1
75800,16790,1720,450,870,19830,0.2616,-0.0726,-0.0641,4580,tax_agent,manufacturing,4,0
181500,23460,4270,8500,6410,42640,0.2349,0.0672,0.393,25520,tax_agent,retail,0,0
107900,14490,2110,2730,2480,21810,0.2021,0.1136,0.094,7350,self,healthcare,0,0
56500,7160,1450,530,2550,11690,0.2069,-0.124,-0.0064,3320,self,retail,0,0
38700,2930,180,1460,510,5080,0.1313,-0.1199,0.3239,1080,tax_agent,hospitality,1,0
65500,8980,3520,3800,2030,18330,0.2798,-0.0386,0.0842,4480,tax_agent,real_estate,0,0
125300,20350,3650,6100,680,30780,0.2457,-0.0478,0.1282,11250,self,education,1,0
33300,6390,2020,1480,1220,11110,0.3336,0.0752,0.0489,1680,tax_agent,construction,4,0
51300,6980,1860,360,350,9550,0.1862,0.1708,0.2617,3250,self,retail,3,0
45300,4310,880,1850,1120,8160,0.1801,0.0243,-0.0144,1730,tax_agent,retail,3,0
56700,14060,3960,380,2060,20460,0.3608,-0.0621,0.1767,5340,self,construction,0,0
41299,11260,3100,1030,1470,16860,0.4082,0.0016,-0.0238,3090,self,transport,1,1
79900,15950,1560,3760,400,21670,0.2712,0.1948,-0.0524,8550,tax_agent,healthcare,2,0
79000,25210,8540,170,380,34300,0.4342,0.0468,0.0809,12110,self,construction,2,0
33300,10220,2180,930,1450,14780,0.4438,0.1732,0.1444,2740,tax_agent,transport,0,0
106000,6170,3170,4410,3050,16800,0.1585,0.1518,-0.0272,3490,self,hospitality,0,0
124200,20830,520,3390,890,25630,0.2064,-0.1377,0.1213,7360,tax_agent,healthcare,3,0
62900,21340,5150,2240,230,28960,0.4604,0.1473,0.0567,10450,tax_agent,transport,4,0
43900,6440,930,1360,1900,10630,0.2421,-0.0799,0.1099,2390,self,education,1,0
54956,5830,70,430,280,6610,0.1203,-0.0362,0.0095,1120,tax_agent,retail,0,1
149900,20230,1450,3310,1030,26020,0.1736,0.15,-0.1122,13370,self,healthcare,0,0
88500,21350,1370,5030,1970,29720,0.3358,0.174,-0.0234,11380,tax_agent,education,2,0
48200,16460,3450,70,1760,21740,0.451,0.1363,0.1945,7070,tax_agent,construction,0,0
40100,5400,1490,1160,690,8740,0.218,0.2169,-0.0981,1950,self,IT,1,0
98200,8560,1180,4450,4520,18710,0.1905,0.0315,0.2459,6590,tax_agent,hospitality,1,0
30400,4790,2140,740,860,8530,0.2806,0.2064,0.3019,2140,tax_agent,construction,0,0
33400,7670,220,1110,1320,10320,0.309,0.111,0.0032,1490,tax_agent,education,0,0
80800,9260,2650,690,1390,13990,0.1731,-0.0666,0.2473,2690,tax_agent,retail,1,0
170600,13360,2780,4790,1460,22390,0.1312,0.0782,0.1418,10250,self,retail,2,0
135500,7040,90,4630,6340,18100,0.1336,-0.0446,0.119,10050,self,hospitality,0,0
88700,15980,4790,600,2270,23640,0.2665,0.1917,-0.1906,10150,self,construction,0,0
22800,6120,100,50,510,6780,0.2974,0.0227,0.259,1560,tax_agent,IT,0,0
18600,2240,520,520,90,3370,0.1812,0.1915,-0.0216,810,tax_agent,finance,1,0
65400,4860,1000,940,2890,9690,0.1482,0.0587,-0.0068,4880,self,hospitality,3,0
190000,16920,1980,1460,480,20840,0.1097,-0.1264,0.1068,15730,tax_agent,retail,4,0
44100,8460,1300,1460,370,11590,0.2628,0.2555,0.007,2870,self,healthcare,1,0
115700,13230,3130,4460,4910,25730,0.2224,-0.0645,0.1328,10440,self,healthcare,1,0
85300,12220,1310,1140,3510,18180,0.2131,-0.0733,0.2074,7750,tax_agent,IT,1,0
52500,6230,950,340,2000,9520,0.1813,0.0607,0.012,2030,self,finance,2,0
57400,10320,2290,2800,1890,17300,0.3014,-0.0208,0.1001,5450,tax_agent,IT,0,0
28500,5150,290,1080,1110,7630,0.2677,0.0004,-0.0352,1510,self,healthcare,1,0
91700,22290,4320,2320,430,29360,0.3202,-0.0053,-0.0244,11700,tax_agent,construction,0,0
50200,11760,90,1900,1260,15010,0.299,-0.0382,0.1863,5640,tax_agent,IT,1,0
114800,21760,13360,170,780,36070,0.3142,-0.1133,-0.0512,8070,tax_agent,construction,0,0
63600,17940,8580,2540,3050,32110,0.5049,0.1592,-0.0857,11020,tax_agent,real_estate,0,0
61200,4400,1920,570,1470,8360,0.1366,0.1341,0.006,1070,tax_agent,hospitality,0,0
22500,3100,640,150,530,4420,0.1964,0.0554,0.1687,890,self,healthcare,1,0
84400,21710,2580,130,1760,26180,0.3102,0.0986,-0.0512,7290,tax_agent,IT,1,0
95400,39120,15580,8800,500,64000,0.6709,-0.03,0.88,23130,self,healthcare,3,1
143900,29910,700,300,6330,37240,0.2588,0.0001,0.1052,13050,tax_agent,manufacturing,1,0
18412,3890,50,60,700,4700,0.2553,0.0581,0.2079,580,tax_agent,IT,0,1
83300,11110,15810,2770,3320,33010,0.3963,-0.0891,0.0976,13300,tax_agent,retail,0,1
89700,15530,7310,2980,190,26010,0.29,0.0276,-0.1255,10030,self,transport,1,0
35700,23890,3580,1750,80,29300,0.8207,0.1507,0.9636,5130,self,construction,0,1
51000,11960,1870,240,1150,15220,0.2984,-0.0826,0.3014,5460,tax_agent,education,0,0
37500,5260,1190,250,910,7610,0.2029,0.1016,0.0533,1950,self,education,1,0
39300,3580,900,1750,360,6590,0.1677,0.1149,0.1397,1220,tax_agent,retail,0,0
57900,13540,2860,670,130,17200,0.2971,0.0883,0.287,6560,tax_agent,construction,2,0
49200,12370,1040,200,2100,15710,0.3193,-0.1356,0.1105,4730,tax_agent,manufacturing,0,0
71300,7970,2070,3720,3010,16770,0.2352,0.1971,-0.0641,4070,self,finance,4,0
101600,6540,2100,1480,2650,12770,0.1257,0.1818,0.0124,5310,self,hospitality,2,0
99700,25790,7970,3270,2040,39070,0.3919,0.2708,0.0738,15940,self,construction,0,0
111000,10080,730,4400,2140,17350,0.1563,-0.0529,-0.0805,8640,tax_agent,hospitality,2,0
62200,15960,2410,3130,2920,24420,0.3926,-0.0906,0.0035,6210,tax_agent,IT,2,0
54200,6900,1410,2770,1920,13000,0.2399,0.0639,0.0,2750,tax_agent,IT,2,0
36600,2970,400,1910,180,5460,0.1492,0.0635,0.0075,390,tax_agent,hospitality,0,0
105800,13650,750,5330,2760,22490,0.2126,0.1902,-0.0515,10560,tax_agent,finance,0,0
123200,30470,3830,5670,3590,43560,0.3536,0.1831,-0.0035,17520,self,IT,0,0
143400,40080,4570,730,4240,49620,0.346,-0.0306,-0.2627,21510,tax_agent,real_estate,0,0
85600,14470,2090,4680,1750,22990,0.2686,-0.0694,0.1191,9330,self,healthcare,4,0
55700,10420,3670,1000,620,15710,0.282,0.018,-0.041,3570,self,construction,0,0
39600,7390,1540,1160,1630,11720,0.296,-0.0307,0.0853,2960,tax_agent,manufacturing,2,0
34400,5060,2930,50,1100,9140,0.2657,0.1714,0.0031,2240,tax_agent,real_estate,1,0
24500,2960,0,1050,110,4120,0.1682,0.3334,-0.0092,880,self,finance,0,0
126700,12500,1810,4090,4290,22690,0.1791,0.1392,-0.0041,10500,tax_agent,hospitality,2,0
88900,45490,10290,880,1700,58360,0.6565,0.068,0.8951,18180,tax_agent,real_estate,0,1
260200,29550,10050,1850,4800,46250,0.1777,-0.0656,-0.0462,17570,tax_agent,finance,0,0
67400,15040,2320,1800,2270,21430,0.318,-0.1431,0.0707,8620,self,construction,1,0
74300,9220,2440,1630,1890,15180,0.2043,0.0231,0.0983,5240,tax_agent,finance,0,0
87900,6360,1650,4820,2290,15120,0.172,0.0566,0.2557,4060,tax_agent,retail,1,0
100100,20600,5630,4100,4830,35160,0.3512,-0.102,0.0172,12640,tax_agent,construction,0,0
49700,7590,1860,1000,320,10770,0.2167,0.1031,-0.0086,4590,tax_agent,manufacturing,4,0
70400,16160,6610,3400,2420,28590,0.4061,0.0405,-0.0079,7640,tax_agent,transport,0,0
110000,6500,1870,2300,3910,14580,0.1325,-0.1108,0.0728,3050,tax_agent,hospitality,3,0
172700,27960,2830,1410,6460,38660,0.2239,-0.0175,-0.0477,11480,tax_agent,IT,0,0
43500,4860,12450,200,490,18000,0.4138,-0.0692,-0.2356,4010,tax_agent,education,1,1
80100,17700,2820,2350,2760,25630,0.32,0.1695,0.0003,8320,tax_agent,IT,1,0
75700,14460,4120,3760,3060,25400,0.3355,0.0776,0.019,10620,self,transport,0,0
61800,20170,1720,8070,40,30000,0.4854,0.1214,-0.0959,9100,self,IT,0,1
125600,15100,1680,4420,5200,26400,0.2102,0.0323,-0.0064,7800,self,healthcare,1,0
252300,13560,1930,13260,8040,36790,0.1458,-0.3175,-0.3078,17830,tax_agent,hospitality,3,0
88100,21320,2020,4850,20,28210,0.3202,0.1067,-0.0242,8500,tax_agent,education,1,0
46900,4350,760,1360,170,6640,0.1416,-0.0517,0.2604,1070,tax_agent,retail,0,0
32900,7250,310,730,470,8760,0.2663,-0.0751,0.0883,1810,tax_agent,IT,1,0
69100,17250,1580,1010,790,20630,0.2986,-0.1644,-0.0536,4950,self,manufacturing,1,0
121000,7520,4510,2380,5010,19420,0.1605,0.1266,0.0113,4940,tax_agent,retail,1,0
64200,17720,8420,3670,2240,32050,0.4992,-0.1083,0.0709,11070,self,construction,4,0
83000,13660,1670,1930,3740,21000,0.253,0.0998,-0.0696,8790,tax_agent,manufacturing,4,0
210900,33970,1440,6410,2630,44450,0.2108,-0.0119,-0.0113,18100,self,manufacturing,4,0
102800,11470,17300,170,1720,30660,0.2982,-0.0912,0.0188,12330,tax_agent,healthcare,1,1
74300,5940,30,90,1510,7570,0.1019,0.1208,-0.2262,2090,tax_agent,hospitality,3,0
34400,5670,2960,380,630,9640,0.2802,0.0403,0.1029,2300,tax_agent,real_estate,3,0
112100,23270,4450,2130,3780,33630,0.3,0.0103,-0.095,9920,tax_agent,construction,0,0
97900,32220,8710,4720,1220,46870,0.4788,-0.1922,-0.0023,18070,self,transport,2,0
113400,23430,2000,2250,1350,29030,0.256,-0.022,0.2329,12730,tax_agent,healthcare,2,0
36100,3190,590,780,1670,6230,0.1726,0.1507,-0.0444,520,self,hospitality,0,0
70800,12960,8180,3390,1940,26470,0.3739,0.0349,-0.1649,8040,tax_agent,construction,2,0
99100,30610,11660,2580,3950,48800,0.4924,-0.053,-0.0469,13600,tax_agent,transport,2,0
32100,2060,570,1300,440,4370,0.1361,0.0374,0.1082,570,self,hospitality,0,0
77400,16300,10210,1390,2830,30730,0.397,-0.0341,0.0477,7700,tax_agent,construction,1,0
130900,49080,11010,900,4510,65500,0.5004,0.1135,0.0963,28830,tax_agent,transport,1,0
50600,5440,1450,2280,1860,11030,0.218,-0.0744,0.2112,4460,self,healthcare,1,0
128900,32180,4450,6980,940,44550,0.3456,0.0679,-0.1113,12650,self,construction,1,0
73100,17140,6660,3640,370,27810,0.3804,0.0082,0.2346,9430,self,real_estate,1,0
75900,19570,8630,510,2630,31340,0.4129,-0.0001,0.1026,8690,tax_agent,real_estate,0,0
123700,24910,6190,1820,3170,36090,0.2918,-0.0298,0.1573,8840,self,transport,0,0
49500,7990,5020,1390,690,15090,0.3048,0.1298,0.1152,4560,tax_agent,real_estate,0,0
35400,6300,2890,2010,550,11750,0.3319,0.0315,0.0017,2540,tax_agent,construction,1,0
62200,5510,1420,920,2300,10150,0.1632,0.0185,0.1571,1520,self,finance,0,0
86200,24280,7760,3640,3230,38910,0.4514,-0.0781,0.1442,9990,self,real_estate,1,0
87300,20650,11060,4610,3310,39630,0.454,-0.0568,0.1602,12270,self,real_estate,0,0
85700,7160,3130,3730,920,14940,0.1743,0.057,-0.419,5170,tax_agent,retail,1,0
47800,3730,1530,580,1860,7700,0.1611,0.1178,-0.1956,2410,self,retail,0,0
93500,17460,12690,940,4320,35410,0.3787,0.1082,0.1198,12870,tax_agent,transport,0,0
68000,10310,2980,3810,2320,19420,0.2856,-0.0664,-0.0001,8350,tax_agent,construction,1,0
166700,8620,2250,9860,930,21660,0.1299,0.1514,0.056,5040,tax_agent,hospitality,1,0
117400,21710,3880,6700,3110,35400,0.3015,0.0637,-0.0315,14740,tax_agent,education,0,0
95800,13120,270,2660,4240,20290,0.2118,-0.1076,-0.0174,6330,self,finance,1,0
65200,7000,550,1140,1780,10470,0.1606,-0.0473,0.0506,3920,self,healthcare,0,0
59200,19260,5870,3330,1820,30280,0.5115,-0.0046,-0.0651,8750,tax_agent,transport,0,0
63600,15120,1500,1560,1190,19370,0.3046,0.0126,0.1527,4370,self,manufacturing,1,0
83800,9420,2490,4110,2040,18060,0.2155,-0.1231,-0.0283,6040,tax_agent,finance,0,0
123300,26470,2150,1450,1190,31260,0.2535,-0.0099,-0.0718,9660,self,manufacturing,1,0
32100,4310,150,450,970,5880,0.1832,-0.0858,0.1815,1350,tax_agent,retail,0,0
54700,8310,1920,2340,2350,14920,0.2728,-0.2019,0.1197,3850,tax_agent,education,2,0
142900,7840,2880,6250,2520,19490,0.1364,0.0158,0.0703,3070,self,hospitality,0,0
52600,8820,1940,3130,110,14000,0.2662,0.1529,0.0522,4240,self,construction,1,0
45200,7150,360,320,1760,9590,0.2122,-0.0046,0.0075,3350,tax_agent,education,0,0
129500,23650,6530,7700,4030,41910,0.3236,0.0878,0.0678,17750,tax_agent,transport,2,0
94900,15220,3620,1990,4060,24890,0.2623,-0.0341,-0.0397,8510,self,healthcare,4,0
46205,9300,5510,540,1220,16570,0.3586,-0.1637,-0.0592,5370,tax_agent,real_estate,2,1
100700,8120,910,5340,1190,15560,0.1545,0.0541,0.0908,2660,self,finance,1,0
61600,11120,2380,3600,20,17120,0.2779,0.1555,-0.0084,3950,tax_agent,education,2,0
73400,8810,2520,370,1810,13510,0.1841,-0.0789,0.0604,5030,tax_agent,retail,1,0
75800,15720,780,1920,800,19220,0.2536,0.0342,-0.0281,7350,tax_agent,education,2,0
60200,11850,4230,170,1450,17700,0.294,0.0863,-0.0608,3970,tax_agent,transport,1,0
60000,9040,1510,1990,630,13170,0.2195,0.0926,-0.0741,4230,tax_agent,healthcare,4,0
44400,2630,1320,810,1860,6620,0.1491,0.0297,-0.0491,1370,self,hospitality,0,0
54700,18570,2090,12040,2250,34950,0.6389,0.0406,-0.0627,12500,tax_agent,healthcare,0,1
56600,8250,1640,1990,2440,14320,0.253,-0.1348,0.1827,4170,tax_agent,education,0,0
25800,5850,940,260,820,7870,0.305,0.0963,-0.1656,1600,self,IT,2,0
100300,33340,1800,26040,170,61350,0.6117,0.0968,0.29,20450,self,retail,0,1
83400,9640,1230,870,2300,14040,0.1683,0.0691,-0.0139,6150,self,finance,0,0
162800,36130,4950,1800,1550,44430,0.2729,0.0039,-0.0426,21290,tax_agent,IT,1,0
34900,7760,780,1470,70,10080,0.2888,-0.1253,0.0223,1850,tax_agent,education,1,0
41200,6430,440,380,1310,8560,0.2078,0.0489,-0.1952,1000,tax_agent,finance,1,0
120400,15680,2190,3430,3640,24940,0.2071,-0.0298,0.1207,13160,self,manufacturing,0,0
37000,9050,1530,1670,820,13070,0.3532,-0.0789,0.1321,3160,self,construction,0,0
70100,14910,840,1220,1930,18900,0.2696,0.0124,0.1085,4360,tax_agent,IT,0,0
62900,5180,1480,570,1340,8570,0.1362,0.116,0.2424,3540,self,retail,2,0
167100,37420,20560,43000,3670,104650,0.6263,-0.1028,0.0976,42430,tax_agent,real_estate,0,1
69900,20920,8810,3700,1470,34900,0.4993,0.049,0.0588,13200,tax_agent,construction,1,0
69800,22760,4410,18360,2020,47550,0.6812,0.0428,-0.0454,16240,tax_agent,construction,0,1
81200,7510,2810,4360,2850,17530,0.2159,0.1234,-0.0528,4620,self,retail,0,0
